accountNumber,bankCode
"92459809","0001"
"48456439","0043"
"09130785","0069"
"59077432","0002"
"50986839","0018"
"36929933","0065"
"44554780","0032"
"65530878","0064"
"87385681","0005"
"40864217","0016"
"62508602","0002"
"08979683","0061"
"53772010","0050"
"17549567","1015"
"77040934","0012"
"97364032","0042"
"51775617","0051"
"26260876","0002"
"23933037","0032"
"90451959","0022"
"98231932","0005"
"73819603","0048"
"67968743","0022"
"20327132","0061"
"02520143","0138"
"46318817","0055"
"64885168","0043"
"27949557","0002"
"07061692","0017"
"97519334","0065"
"48474280","0007"
"63761688","0138"
"31916667","0023"
"29533262","0005"
"90148069","0042"
"82164584","0012"
"85851509","0097"
"05501162","0002"
"07418303","0045"
"10331108","0035"
"74715216","0006"
"70561254","0050"
"31975950","0045"
"52794548","0070"
"54599383","0074"
"01224446","1015"
"08985937","0002"
"16934157","0079"
"06643610","0018"
"25276813","0066"
"98426294","0065"
"48148283","0062"
"18862661","0056"
"61815119","0006"
"99172127","0023"
"13201302","0005"
"74331879","0010"
"14260583","0063"
"01182306","0019"
"75629244","0010"
"99921809","0017"
"68985456","0018"
"83203068","0017"
"74139317","0002"
"91896506","0089"
"90839295","0070"
"81130236","0003"
"36633544","0018"
"42856245","0043"
"32290140","0032"
"29973947","0002"
"97856496","0070"
"85974996","0054"
"32622684","0064"
"40356144","0076"
"36584891","0043"
"18345410","0013"
"18737145","0074"
"83998602","0078"
"54537187","0020"
"17493924","0042"
"09731427","0017"
"83086899","0089"
"21749604","0005"
"78416293","0074"
"73128148","0032"
"42096926","0062"
"36197624","0056"
"88037739","0068"
"95856336","0023"
"02953336","0022"
"53183883","0065"
"56071821","0051"
"25570170","0018"
"05705678","0013"
"54480048","0053"
"45373386","0066"
"13734602","0036"
"75103546","0069"
"87461218","0055"
"43885349","0010"
"92288160","0043"
"70602444","0043"
"66466792","0005"
"09793444","0002"
"66109573","0068"
"10144301","0042"
"42307448","0007"
"33904809","0002"
"12811360","0020"
"69738426","0035"
"66700101","0016"
"97275964","0003"
"14912623","0070"
"69763772","0002"
"21655354","0063"
"86968901","0050"
"30081356","0076"
"32190190","0010"
"41557109","0005"
"51339243","0079"
"39269261","0076"
"32796363","0062"
"64478521","0097"
"98547336","1015"
"61189605","0032"
"54846847","0032"
"82028194","0018"
"07137909","0043"
"99364150","0062"
"73056647","0097"
"07119878","0068"
"69691408","0063"
"64052567","0019"
"02426258","0056"
"80891883","0016"
"04070402","0051"
"50697321","0097"
"18545684","0070"
"98957131","0010"
"19590106","0055"
"14798407","0023"
"12775728","0063"
"53150602","0036"
"97767110","0018"
"20752836","0011"
"95432381","0097"
"77694334","0003"
"27920317","0036"
"67598930","0075"
"65945408","0042"
"57578296","0023"
"10795274","0053"
"69078138","0012"
"04472805","0013"
"56846737","0013"
"22217494","0066"
"31902178","0097"
"66600566","0062"
"28036733","0005"
"17215576","0035"
"31339690","0005"
"22392357","0013"
"66413482","0006"
"32204559","0013"
"98025976","0021"
"70163508","0070"
"26483222","0064"
"71611713","0032"
"12979146","0076"
"66368147","0075"
"67727732","0013"
"74897135","0074"
"99244630","0055"
"32274421","0051"
"16083916","0013"
"18011173","0062"
"79516190","0010"
"89834877","0062"
"33288164","0023"
"32898730","0068"
"22770746","0043"
"89608096","0055"
"38462137","0045"
"50593906","0043"
"43215475","0064"
"48277398","0074"
"55172793","1015"
"88012825","0070"
"80729735","0016"
"23005514","0042"
"46348297","0013"
"44619365","0061"
"77908773","0002"
"79235537","0089"
"39602396","0013"
"96330265","0079"
"67471525","0011"
"97161140","0001"
"72033050","0035"
"12668633","0054"
"23268930","0076"
"57322676","0002"
"62016719","0061"
"17672809","0042"
"21775012","0018"
"59097186","0051"
"94493436","0061"
"00716537","0054"
"81829868","0066"
"68121344","0056"
"11299678","0070"
"84242532","0074"
"77236140","0023"
"72052809","0079"
"58463921","0068"
"57841313","0066"
"30019410","0059"
"06210774","0063"
"01677602","0048"
"54907775","0075"
"86080393","0066"
"47911261","0003"
"62544534","0007"
"45276766","0097"
"56583126","0070"
"03620189","0011"
"21772295","0011"
"84298693","0005"
"83821167","0054"
"55206022","0097"
"32229084","0022"
"35635481","0097"
"16069424","0045"
"21136657","0012"
"04105375","0050"
"20906526","0053"
"15872326","0062"
"39846744","0075"
"26111686","0070"
"09348003","0051"
"97617648","0002"
"47404209","0055"
"44500251","0050"
"91462090","0010"
"63292638","0066"
"30732816","0056"
"42416484","0005"
"97037684","0079"
"06764385","0075"
"91179951","0059"
"74747168","0017"
"31789821","0097"
"56391343","0075"
"63975955","0021"
"36592890","0002"
"73385298","0021"
"38052599","0074"
"19673139","0075"
"54749881","0006"
"40528509","0010"
"71150846","0089"
"40234036","0054"
"60668808","0018"
"93761495","1015"
"20699100","0045"
"51286748","0010"
"09847326","0010"
"67050478","0079"
"80783043","0035"
"21088731","0066"
"71781409","0097"
"82168266","0063"
"08725460","0007"
"36663031","0063"
"34491972","0066"
"96092918","0011"
"57551391","0012"
"62701761","0070"
"10186115","0006"
"26202994","1015"
"66995827","0050"
"91073455","0018"
"65275701","0054"
"70304319","0036"
"21509535","0062"
"31364026","0006"
"61119154","0013"
"56473697","0089"
"99072399","0020"
"65078896","0043"
"35824734","0061"
"33368138","0011"
"91053813","0062"
"55106658","0035"
"28004641","0065"
"62688271","0002"
"84947934","0079"
"36622724","0068"
"28076250","0063"
"56640158","0078"
"80828139","0097"
"77720842","0061"
"05988314","0032"
"60666028","0035"
"26761352","0016"
"06700399","0043"
"28956710","0020"
"14555153","0013"
"46203416","0002"
"05790446","0048"
"33556225","0065"
"94057977","1015"
"99323037","0061"
"30428511","0070"
"75213883","0017"
"28608367","0075"
"39276436","0075"
"16684793","0069"
"66568415","0069"
"73919048","0035"
"26589332","0056"
"02674256","0035"
"40986446","0097"
"32988571","0068"
"21123238","0043"
"27709255","0050"
"04980951","0138"
"99493134","0006"
"10987208","0138"
"06373947","0138"
"84277096","0068"
"55377649","0002"
"26552352","0056"
"81535778","0010"
"20526456","0012"
"86820659","0053"
"93869663","0022"
"01000793","0061"
"40873840","0023"
"82641808","0002"
"52679965","0003"
"76322374","0062"
"98499274","0022"
"34254721","0003"
"73134493","0021"
"10648317","0079"
"36748884","0065"
"52457201","0043"
"22904266","0053"
"95942082","0056"
"59455842","0036"
"48866173","0097"
"86408153","0036"
"16254741","0051"
"19728084","1015"
"50396495","0005"
"16069378","0138"
"66027464","0078"
"95760258","0032"
"23174098","0018"
"67452202","0055"
"01186864","0006"
"83957490","0006"
"63745887","0006"
"54121595","0006"
"19331251","0061"
"06869013","0003"
"83212749","0065"
"62268190","0005"
"00186108","0045"
"12532220","0089"
"88872106","0016"
"05624580","0001"
"86438240","0001"
"93466846","0010"
"48973792","0074"
"37874604","0032"
"84894253","0056"
"97393790","0016"
"19704105","0074"
"82333767","0138"
"03144223","0036"
"84879793","0059"
"26413313","0065"
"70064324","0075"
"88722234","0045"
"03741590","0064"
"93167493","0070"
"82952222","0007"
"70423125","0011"
"62658857","0022"
"27173612","0061"
"10664183","0022"
"48975611","0006"
"63946813","0013"
"53826987","0016"
"58655912","0054"
"19253338","0002"
"47111686","0017"
"39182257","0066"
"99063082","0054"
"40508788","0019"
"39489472","0076"
"59229703","0035"
"49753700","0075"
"82511319","0023"
"89334921","0011"
"16516724","0054"
"67580936","0035"
"49071301","0055"
"45093563","0023"
"61924439","0076"
"46752572","0056"
"76372503","0055"
"53521641","0068"
"55791869","0017"
"11813522","0002"
"46659333","0013"
"61788881","0089"
"56276828","0064"
"44969929","0013"
"15343366","0050"
"86294109","0070"
"90246399","0032"
"00836715","0020"
"64419635","0048"
"71573926","0062"
"65326392","0079"
"84999655","0012"
"13500984","0056"
"75441550","0011"
"15448792","0053"
"60260177","1015"
"48025114","1015"
"99204928","0062"
"75561874","0035"
"56802474","0062"
"89430730","0036"
"16751660","0050"
"63652350","0074"
"26993636","0005"
"90497575","0063"
"13498494","0035"
"68997655","0050"
"60323880","0013"
"35469279","0020"
"45599289","0012"
"89033922","0013"
"49798181","0054"
"73958900","0032"
"91326641","0001"
"08620011","0078"
"26664181","0051"
"66560619","0036"
"94238974","0043"
"20429453","0078"
"52192463","0023"
"51913233","0003"
"77998866","0070"
"65871146","0059"
"72199876","0002"
"07378694","0068"
"03221439","0066"
"59598695","0002"
"98777173","0064"
"61179774","0003"
"37968197","0042"
"79315958","0069"
"35551777","0005"
"80861249","0097"
"23742043","0048"
"90639415","0074"
"43459959","0074"
"77642935","0022"
"55457356","0054"
"75368715","0064"
"30344593","0003"
"08737625","0022"
"91045473","0074"
"59197988","0079"
"16477634","0066"
"57239220","0048"
"24484383","0016"
"71046516","0063"
"22405780","0005"
"82700609","0089"
"26153219","0062"
"26836446","0050"
"48497392","0045"
"36661771","0006"
"97416181","1015"
"80945335","0078"
"20442783","0089"
"97040285","0070"
"62738030","0062"
"05182276","0065"
"53388468","0138"
"42813615","0056"
"99656152","0035"
"12939837","0066"
"37687815","0022"
"12982521","0010"
"31434091","0001"
"44053018","0048"
"58399563","0005"
"16294739","0020"
"13629885","0012"
"76242993","0010"
"30203002","0019"
"74899913","0061"
"85499616","0053"
"87909963","0079"
"96898707","0023"
"63426444","0075"
"41174708","0138"
"85334232","0065"
"41349115","0006"
"80823605","0017"
"15514822","0065"
"89184813","0013"
"56179542","0063"
"50310187","0050"
"44364184","0138"
"97014497","0069"
"26438724","0032"
"65806646","0021"
"66875408","0012"
"70958924","0053"
"34729961","1015"
"80324461","0053"
"81790469","0065"
"31508969","0005"
"48743759","0042"
"40016084","0035"
"85188541","0003"
"38094757","0069"
"68397673","0078"
"74266688","0007"
"30649771","0006"
"97770140","0055"
"51904175","0078"
"65691914","0021"
"90430747","0097"
"12532776","0003"
"92099560","0050"
"18793169","0021"
"32792167","0035"
"73758161","0054"
"75801537","0050"
"16191887","0051"
"05412180","0007"
"87691191","0021"
"96753043","0069"
"37183504","0013"
"90387877","0062"
"64042872","0022"
"98567837","0007"
"94559081","0059"
"31585694","0064"
"94574754","0068"
"38651182","0076"
"87033249","0089"
"29939462","0097"
"32115820","0079"
"99760883","0045"
"14841727","0011"
"49790951","0063"
"70213734","0065"
"87506224","0048"
"76404035","0064"
"88283579","0070"
"14945295","0053"
"40579971","0050"
"51791937","0021"
"07616575","0019"
"93149059","0013"
"96865160","0017"
"50030359","0062"
"51198988","0021"
"29211436","0069"
"77033845","0065"
"37045027","0079"
"09647043","0010"
"76962748","0010"
"07230170","0012"
"93816050","0023"
"73605656","0036"
"53022050","0066"
"53231484","0068"
"52291943","0055"
"73103244","0036"
"45128887","0020"
"53442986","0055"
"46325763","0007"
"27468653","0036"
"31948248","0002"
"87145102","0007"
"45494582","0048"
"10747267","0066"
"23071388","0064"
"64065091","0065"
"49702242","0053"
"51930193","0068"
"95220660","0016"
"08988553","0045"
"24721544","0055"
"26493523","0016"
"32840886","0021"
"98805132","0066"
"38513263","0061"
"14262792","0053"
"44272437","0097"
"03009811","0036"
"59028081","0043"
"43586629","0021"
"73661652","0013"
"64499527","0023"
"06141961","0003"
"98958068","0022"
"65002635","0050"
"48760715","0007"
"00272505","0075"
"77878287","0059"
"14258322","0053"
"53640837","0070"
"01779506","0002"
"42390102","0062"
"62696606","0022"
"97294166","0002"
"27085748","0070"
"31711440","0050"
"99547236","0078"
"98576655","0035"
"62365646","0056"
"11050186","0050"
"40330229","0074"
"43583498","0032"
"73818673","0035"
"21258347","0050"
"39104380","0023"
"52719139","0042"
"11991602","0066"
"69392235","0010"
"00960424","0097"
"37930654","0089"
"24674353","0048"
"29506630","0006"
"45396428","0075"
"63978515","0055"
"64313744","0035"
"11067395","0048"
"76653558","0018"
"88751674","0011"
"61943261","0010"
"13449660","0016"
"37863013","0079"
"95016678","0012"
"44367181","0078"
"12880378","0048"
"31116942","0048"
"82270313","0003"
"13815139","0003"
"39084304","0097"
"56529988","0043"
"99684211","0002"
"71904539","0035"
"78415728","0035"
"70246061","0063"
"71956574","0097"
"34581863","0002"
"69784679","0075"
"60463357","0032"
"32862163","0017"
"15676615","0055"
"43121757","1015"
"71727582","0061"
"75338275","0069"
"67870403","0056"
"80354406","0043"
"10423855","0018"
"55102114","0138"
"42392137","0070"
"99302365","0059"
"49656728","0012"
"28610216","0051"
"05438927","0001"
"07210427","0011"
"70326342","0022"
"54904439","0007"
"33671601","0054"
"61860384","0076"
"74341937","0055"
"08724025","0059"
"66028391","0003"
"29331448","0011"
"19414535","0013"
"40527993","0076"
"34310362","0021"
"89861886","0066"
"09413859","0064"
"18971609","0089"
"22672619","0012"
"56895094","0017"
"03940126","0020"
"34062464","0097"
"04073407","0043"
"43217128","0056"
"41398825","0005"
"63437861","0043"
"67108047","0089"
"67446942","0055"
"71026611","0043"
"07085343","0023"
"56496042","0064"
"14627260","0006"
"02878077","0043"
"44068683","0022"
"66487608","0065"
"45462601","0076"
"49754911","0006"
"84372924","0074"
"62499007","0018"
"31687834","0007"
"78847842","0076"
"31466002","0138"
"47676864","0035"
"62241582","0069"
"41375914","0018"
"23718211","0019"
"45518101","0138"
"89635034","0022"
"55547583","0005"
"59604263","0032"
"26080671","1015"
"29833366","0076"
"21168055","0075"
"60790918","0062"
"85900682","0023"
"38430952","0050"
"87197308","0054"
"29669353","0019"
"64711256","0045"
"45420634","0075"
"62773047","0062"
"46718445","0066"
"69266870","0005"
"98103007","0042"
"28980144","0018"
"93252448","0063"
"79353090","0076"
"43769377","0012"
"98328759","0075"
"92483662","0042"
"69947421","0023"
"31185602","0056"
"64102395","0021"
"76433240","0002"
"05893000","0022"
"61064720","0020"
"00735929","0061"
"48308686","0012"
"97117036","0016"
"71894167","0062"
"60758255","0138"
"97972370","0020"
"41590412","0055"
"97881781","0075"
"57603279","0016"
"51782400","0089"
"33415315","0032"
"62714320","0013"
"21327245","0022"
"41757404","0062"
"16702829","0138"
"71704794","0002"
"81968254","0054"
"96595763","0042"
"68305214","0065"
"65691423","0079"
"45587257","0016"
"98776097","0138"
"88098099","0007"
"93636454","0079"
"22607719","0045"
"42445499","0032"
"39741720","0002"
"41451437","0055"
"71194162","0023"
"97182379","0017"
"18036675","0056"
"49141736","0062"
"00370937","0050"
"72516903","0001"
"30541421","0018"
"86711026","0023"
"60608935","0065"
"87281925","0050"
"64232098","0011"
"05908876","0089"
"57276901","0068"
"91884865","0078"
"90553869","0020"
"00616423","0016"
"21513389","0021"
"11541878","0065"
"68702921","0010"
"90321755","0022"
"92567709","0002"
"02145245","0078"
"44650464","0050"
"06163844","0012"
"22781744","0013"
"32254188","0010"
"15833081","0012"
"43355020","0068"
"80882685","0032"
"92964526","0016"
"22359658","0002"
"11424026","0045"
"02279521","0016"
"89414759","0017"
"13498545","0062"
"96376427","0012"
"69000721","0066"
"84473535","0068"
"94165256","0138"
"48352028","0079"
"03737424","0020"
"05892394","0061"
"18610767","0089"
"21642524","0059"
"03152086","0043"
"39465417","0079"
"80226184","0010"
"09500627","0019"
"78319132","0043"
"23322885","0138"
"38748777","0018"
"94045112","0018"
"94261869","0061"
"11274690","0063"
"75244138","0012"
"09396460","0065"
"03703630","0017"
"57875878","0050"
"03970716","0069"
"00076526","0068"
"71869982","0007"
"11615395","1015"
"25955926","0069"
"48279522","0079"
"40008596","0036"
"30080123","0063"
"71860381","0005"
"25616117","0075"
"38925611","0043"
"00024038","0005"
"30973488","0062"
"71026143","0020"
"75998089","0032"
"43834573","0069"
"53737500","0045"
"57541931","0064"
"06459886","0065"
"58192218","0064"
"75901142","0043"
"58652142","0065"
"39243705","0050"
"35359468","0035"
"85290850","0064"
"68646349","0061"
"03439311","0032"
"78455415","1015"
"09888053","0013"
"60184545","0021"
"20620740","0097"
"56636156","0064"
"19379195","0070"
"25841530","0045"
"54444219","0075"
"43584386","0012"
"75946234","0011"
"08872126","0059"
"76310542","0012"
"83062546","0076"
"04935600","0074"
"40484658","0022"
"93974592","0048"
"94655691","0061"
"23251601","0005"
"63917958","0065"
"05832892","0021"
"08996461","0012"
"40645382","0051"
"50266326","0017"
"18818374","0076"
"64820515","0019"
"95505581","0007"
"69498619","0016"
"51743105","0020"
"79914619","0066"
"76399763","0048"
"76131695","0051"
"51821255","0017"
"42363936","0065"
"71237948","0068"
"12859689","0059"
"64073811","0066"
"83863815","0036"
"68394587","0063"
"28818367","0006"
"31430451","0001"
"26395603","0011"
"41056079","0064"
"69338850","0043"
"78609655","0019"
"03700645","0007"
"01617986","0001"
"45855797","0006"
"58412585","0068"
"02531876","0050"
"59298784","0017"
"74566509","0065"
"08325476","0017"
"06335519","0138"
"50234251","0068"
"20008957","0054"
"29641820","0007"
"82646032","0078"
"77706983","0045"
"69098647","0019"
"80766354","0064"
"76879159","0022"
"09733416","0053"
"93124209","0005"
"06243809","0061"
"71136845","0001"
"72347712","0074"
"32299951","0012"
"43860434","0012"
"07581340","0023"
"83180143","0022"
"32961280","0042"
"22420589","0070"
"65823939","0051"
